date,location,vectorid,price,product,unit_quantity,unit,category
2009-01-01,Canada,v735186,3.74,Orange juice,1.0,litre,Beverages
2009-01-01,Canada,v735189,1.45,Carrots,1.0,kilogram,Veg_Fruits
2009-01-01,Canada,v735190,2.77,Celery,1.0,kilogram,Veg_Fruits
2009-01-01,Canada,v735191,7.81,Mushrooms,1.0,kilogram,Veg_Fruits
2009-01-01,Canada,v735192,1.41,Onions,1.0,kilogram,Veg_Fruits
2009-01-01,Canada,v735193,5.22,Potatoes,4.54,kilograms,Veg_Fruits
2009-01-01,Canada,v735194,2.13,"French fried potatoes, frozen",1.0,kilogram,Frozen
2009-01-01,Canada,v735195,1.0,"Baked beans, canned",398.0,millilitres,Plant_based
2009-01-01,Canada,v735196,1.38,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2009-01-01,Canada,v735197,1.67,Tomato juice,1.36,litres,Beverages
2009-01-01,Canada,v735199,2.97,Ketchup,1.0,litre,Other_foods
2009-01-01,Canada,v735200,2.5,"Sugar, white",2.0,kilograms,Other_foods
2009-01-01,Canada,v735201,4.06,"Coffee, roasted",300.0,grams,Beverages
2009-01-01,Canada,v735202,5.48,"Coffee, instant",200.0,grams,Beverages
2009-01-01,Canada,v735203,3.93,Tea ,72.0,bags,Beverages
2009-01-01,Canada,v735204,4.23,Cooking or salad oil,1.0,litre,Oils
2009-01-01,Canada,v735205,0.96,"Soup, canned",284.0,millilitres,Other_foods
2009-01-01,Canada,v735207,2.92,Peanut butter,500.0,grams,Other_foods
2009-01-01,Canada,v735208,1.31,Fruit flavoured crystals,2.25,litres,Beverages
2009-01-01,Canada,v735210,1.54,"Soft drinks, cola type",2.0,litres,Beverages
2009-01-01,Canada,v735211,1.58,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2009-02-01,Canada,v735165,12.7,Round steak,1.0,kilogram,Protein
2009-02-01,Canada,v735176,15.73,Sirloin steak,1.0,kilogram,Protein
2009-02-01,Canada,v735187,21.59,Prime rib roast,1.0,kilogram,Protein
2009-02-01,Canada,v735198,9.93,Blade roast,1.0,kilogram,Protein
2009-02-01,Canada,v735209,9.78,Stewing beef,1.0,kilogram,Protein
2009-02-01,Canada,v735220,6.91,Ground beef,1.0,kilogram,Protein
2009-02-01,Canada,v735221,9.6,Pork chops,1.0,kilogram,Protein
2009-02-01,Canada,v735223,6.27,Chicken,1.0,kilogram,Protein
2009-02-01,Canada,v735166,4.73,Bacon,500.0,grams,Protein
2009-02-01,Canada,v735167,2.95,Wieners,450.0,grams,Protein
2009-02-01,Canada,v735168,3.36,Canned salmon,213.0,grams,Protein
2009-02-01,Canada,v735169,2.17,Homogenized milk,1.0,litre,Beverages
2009-02-01,Canada,v735170,2.1,Partly skimmed milk,1.0,litre,Beverages
2009-02-01,Canada,v735171,4.36,Butter,454.0,grams,Dairy
2009-02-01,Canada,v735172,2.86,Processed cheese slices,250.0,grams,Dairy
2009-02-01,Canada,v735173,1.84,Evaporated milk,385.0,millilitres,Beverages
2009-02-01,Canada,v735174,2.61,Eggs,1.0,dozen,Protein
2009-02-01,Canada,v735175,2.47,Bread,675.0,grams,Grains
2009-02-01,Canada,v735177,2.39,Soda crackers,450.0,grams,Grains
2009-02-01,Canada,v735178,1.51,Macaroni,500.0,grams,Grains
2009-02-01,Canada,v735179,4.81,Flour,2.5,kilograms,Grains
2009-02-01,Canada,v735180,3.97,Corn flakes,675.0,grams,Grains
2009-02-01,Canada,v735181,3.29,Apples,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735182,1.63,Bananas,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735183,2.13,Grapefruits,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735184,2.57,Oranges,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735185,1.82,Apple juice,1.36,litres,Beverages
2009-02-01,Canada,v735186,3.64,Orange juice,1.0,litre,Beverages
2009-02-01,Canada,v735189,1.57,Carrots,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735190,3.34,Celery,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735191,7.97,Mushrooms,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735192,1.52,Onions,1.0,kilogram,Veg_Fruits
2009-02-01,Canada,v735193,5.43,Potatoes,4.54,kilograms,Veg_Fruits
2009-02-01,Canada,v735194,2.12,"French fried potatoes, frozen",1.0,kilogram,Frozen
2009-02-01,Canada,v735195,0.99,"Baked beans, canned",398.0,millilitres,Plant_based
2009-02-01,Canada,v735196,1.37,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2009-02-01,Canada,v735197,1.64,Tomato juice,1.36,litres,Beverages
2009-02-01,Canada,v735199,2.98,Ketchup,1.0,litre,Other_foods
2009-02-01,Canada,v735200,2.51,"Sugar, white",2.0,kilograms,Other_foods
2009-02-01,Canada,v735201,4.22,"Coffee, roasted",300.0,grams,Beverages
2009-02-01,Canada,v735202,5.38,"Coffee, instant",200.0,grams,Beverages
2009-02-01,Canada,v735203,3.96,Tea ,72.0,bags,Beverages
2009-02-01,Canada,v735204,4.2,Cooking or salad oil,1.0,litre,Oils
2009-02-01,Canada,v735205,0.99,"Soup, canned",284.0,millilitres,Other_foods
2009-02-01,Canada,v735207,2.89,Peanut butter,500.0,grams,Other_foods
2009-02-01,Canada,v735208,1.31,Fruit flavoured crystals,2.25,litres,Beverages
2009-02-01,Canada,v735210,1.63,"Soft drinks, cola type",2.0,litres,Beverages
2009-02-01,Canada,v735211,1.63,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2009-03-01,Canada,v735165,12.56,Round steak,1.0,kilogram,Protein
2009-03-01,Canada,v735176,15.33,Sirloin steak,1.0,kilogram,Protein
2009-03-01,Canada,v735187,20.72,Prime rib roast,1.0,kilogram,Protein
2009-03-01,Canada,v735198,10.05,Blade roast,1.0,kilogram,Protein
2009-03-01,Canada,v735209,9.57,Stewing beef,1.0,kilogram,Protein
2009-03-01,Canada,v735220,7.01,Ground beef,1.0,kilogram,Protein
2009-03-01,Canada,v735221,9.81,Pork chops,1.0,kilogram,Protein
2009-03-01,Canada,v735223,6.46,Chicken,1.0,kilogram,Protein
2009-03-01,Canada,v735166,4.71,Bacon,500.0,grams,Protein
2009-03-01,Canada,v735167,3.03,Wieners,450.0,grams,Protein
2009-03-01,Canada,v735168,3.42,Canned salmon,213.0,grams,Protein
2009-03-01,Canada,v735169,2.18,Homogenized milk,1.0,litre,Beverages
2009-03-01,Canada,v735170,2.1,Partly skimmed milk,1.0,litre,Beverages
2009-03-01,Canada,v735171,4.42,Butter,454.0,grams,Dairy
2009-03-01,Canada,v735172,2.9,Processed cheese slices,250.0,grams,Dairy
2009-03-01,Canada,v735173,1.84,Evaporated milk,385.0,millilitres,Beverages
2009-03-01,Canada,v735174,2.64,Eggs,1.0,dozen,Protein
2009-03-01,Canada,v735175,2.51,Bread,675.0,grams,Grains
2009-03-01,Canada,v735177,2.37,Soda crackers,450.0,grams,Grains
2009-03-01,Canada,v735178,1.49,Macaroni,500.0,grams,Grains
2009-03-01,Canada,v735179,4.72,Flour,2.5,kilograms,Grains
2009-03-01,Canada,v735180,4.11,Corn flakes,675.0,grams,Grains
2009-03-01,Canada,v735181,3.42,Apples,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735182,1.66,Bananas,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735183,2.24,Grapefruits,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735184,2.67,Oranges,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735185,1.8,Apple juice,1.36,litres,Beverages
2009-03-01,Canada,v735186,3.64,Orange juice,1.0,litre,Beverages
2009-03-01,Canada,v735189,1.64,Carrots,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735190,2.83,Celery,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735191,8.12,Mushrooms,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735192,1.52,Onions,1.0,kilogram,Veg_Fruits
2009-03-01,Canada,v735193,5.43,Potatoes,4.54,kilograms,Veg_Fruits
2009-03-01,Canada,v735194,2.19,"French fried potatoes, frozen",1.0,kilogram,Frozen
2009-03-01,Canada,v735195,1.06,"Baked beans, canned",398.0,millilitres,Plant_based
2009-03-01,Canada,v735196,1.34,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2009-03-01,Canada,v735197,1.66,Tomato juice,1.36,litres,Beverages
2009-03-01,Canada,v735199,3.02,Ketchup,1.0,litre,Other_foods
2009-03-01,Canada,v735200,2.53,"Sugar, white",2.0,kilograms,Other_foods
2009-03-01,Canada,v735201,4.2,"Coffee, roasted",300.0,grams,Beverages
2009-03-01,Canada,v735202,5.37,"Coffee, instant",200.0,grams,Beverages
2009-03-01,Canada,v735203,4.01,Tea ,72.0,bags,Beverages
2009-03-01,Canada,v735204,4.23,Cooking or salad oil,1.0,litre,Oils
2009-03-01,Canada,v735205,1.02,"Soup, canned",284.0,millilitres,Other_foods
2009-03-01,Canada,v735207,2.87,Peanut butter,500.0,grams,Other_foods
2009-03-01,Canada,v735208,1.25,Fruit flavoured crystals,2.25,litres,Beverages
2009-03-01,Canada,v735210,1.6,"Soft drinks, cola type",2.0,litres,Beverages
2009-03-01,Canada,v735211,1.68,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2009-04-01,Canada,v735165,12.98,Round steak,1.0,kilogram,Protein
2009-04-01,Canada,v735176,16.02,Sirloin steak,1.0,kilogram,Protein
2009-04-01,Canada,v735187,19.83,Prime rib roast,1.0,kilogram,Protein
2009-04-01,Canada,v735198,10.09,Blade roast,1.0,kilogram,Protein
2009-04-01,Canada,v735209,10.14,Stewing beef,1.0,kilogram,Protein
2009-04-01,Canada,v735220,7.17,Ground beef,1.0,kilogram,Protein
2009-04-01,Canada,v735221,9.78,Pork chops,1.0,kilogram,Protein
2009-04-01,Canada,v735223,6.5,Chicken,1.0,kilogram,Protein
2009-04-01,Canada,v735166,4.69,Bacon,500.0,grams,Protein
2009-04-01,Canada,v735167,3.09,Wieners,450.0,grams,Protein
2009-04-01,Canada,v735168,3.39,Canned salmon,213.0,grams,Protein
2009-04-01,Canada,v735169,2.18,Homogenized milk,1.0,litre,Beverages
2009-04-01,Canada,v735170,2.11,Partly skimmed milk,1.0,litre,Beverages
2009-04-01,Canada,v735171,4.45,Butter,454.0,grams,Dairy
2009-04-01,Canada,v735172,2.92,Processed cheese slices,250.0,grams,Dairy
2009-04-01,Canada,v735173,1.86,Evaporated milk,385.0,millilitres,Beverages
2009-04-01,Canada,v735174,2.59,Eggs,1.0,dozen,Protein
2009-04-01,Canada,v735175,2.49,Bread,675.0,grams,Grains
2009-04-01,Canada,v735177,2.41,Soda crackers,450.0,grams,Grains
2009-04-01,Canada,v735178,1.43,Macaroni,500.0,grams,Grains
2009-04-01,Canada,v735179,4.6,Flour,2.5,kilograms,Grains
2009-04-01,Canada,v735180,4.17,Corn flakes,675.0,grams,Grains
2009-04-01,Canada,v735181,3.46,Apples,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735182,1.67,Bananas,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735183,2.32,Grapefruits,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735184,2.69,Oranges,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735185,1.86,Apple juice,1.36,litres,Beverages
2009-04-01,Canada,v735186,3.75,Orange juice,1.0,litre,Beverages
2009-04-01,Canada,v735189,1.84,Carrots,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735190,2.3,Celery,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735191,7.85,Mushrooms,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735192,1.54,Onions,1.0,kilogram,Veg_Fruits
2009-04-01,Canada,v735193,5.13,Potatoes,4.54,kilograms,Veg_Fruits
2009-04-01,Canada,v735194,2.13,"French fried potatoes, frozen",1.0,kilogram,Frozen
2009-04-01,Canada,v735195,1.1,"Baked beans, canned",398.0,millilitres,Plant_based
2009-04-01,Canada,v735196,1.38,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2009-04-01,Canada,v735197,1.75,Tomato juice,1.36,litres,Beverages
2009-04-01,Canada,v735199,2.98,Ketchup,1.0,litre,Other_foods
2009-04-01,Canada,v735200,2.52,"Sugar, white",2.0,kilograms,Other_foods
2009-04-01,Canada,v735201,4.34,"Coffee, roasted",300.0,grams,Beverages
2009-04-01,Canada,v735202,5.59,"Coffee, instant",200.0,grams,Beverages
2009-04-01,Canada,v735203,4.01,Tea ,72.0,bags,Beverages
2009-04-01,Canada,v735204,4.22,Cooking or salad oil,1.0,litre,Oils
2009-04-01,Canada,v735205,1.02,"Soup, canned",284.0,millilitres,Other_foods
2009-04-01,Canada,v735207,2.9,Peanut butter,500.0,grams,Other_foods
2009-04-01,Canada,v735208,1.25,Fruit flavoured crystals,2.25,litres,Beverages
2009-04-01,Canada,v735210,1.59,"Soft drinks, cola type",2.0,litres,Beverages
2009-04-01,Canada,v735211,1.65,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2009-05-01,Canada,v735165,12.86,Round steak,1.0,kilogram,Protein
2009-05-01,Canada,v735176,16.11,Sirloin steak,1.0,kilogram,Protein
2009-05-01,Canada,v735187,22.12,Prime rib roast,1.0,kilogram,Protein
2009-05-01,Canada,v735198,10.38,Blade roast,1.0,kilogram,Protein
2009-05-01,Canada,v735209,10.39,Stewing beef,1.0,kilogram,Protein
2009-05-01,Canada,v735220,7.07,Ground beef,1.0,kilogram,Protein
2009-05-01,Canada,v735221,9.84,Pork chops,1.0,kilogram,Protein
2009-05-01,Canada,v735223,6.34,Chicken,1.0,kilogram,Protein
2009-05-01,Canada,v735166,4.56,Bacon,500.0,grams,Protein
2009-05-01,Canada,v735167,2.95,Wieners,450.0,grams,Protein
2009-05-01,Canada,v735168,3.3,Canned salmon,213.0,grams,Protein
2009-05-01,Canada,v735169,2.19,Homogenized milk,1.0,litre,Beverages
2009-05-01,Canada,v735170,2.12,Partly skimmed milk,1.0,litre,Beverages
2009-05-01,Canada,v735171,4.34,Butter,454.0,grams,Dairy
2009-05-01,Canada,v735172,2.76,Processed cheese slices,250.0,grams,Dairy
2009-05-01,Canada,v735173,1.95,Evaporated milk,385.0,millilitres,Beverages
2009-05-01,Canada,v735174,2.62,Eggs,1.0,dozen,Protein
2009-05-01,Canada,v735175,2.53,Bread,675.0,grams,Grains
2009-05-01,Canada,v735177,2.45,Soda crackers,450.0,grams,Grains
2009-05-01,Canada,v735178,1.42,Macaroni,500.0,grams,Grains
2009-05-01,Canada,v735179,4.82,Flour,2.5,kilograms,Grains
2009-05-01,Canada,v735180,3.97,Corn flakes,675.0,grams,Grains
2009-05-01,Canada,v735181,3.45,Apples,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735182,1.67,Bananas,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735183,2.42,Grapefruits,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735184,2.84,Oranges,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735185,1.86,Apple juice,1.36,litres,Beverages
2009-05-01,Canada,v735186,3.69,Orange juice,1.0,litre,Beverages
2009-05-01,Canada,v735189,1.91,Carrots,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735190,2.55,Celery,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735191,7.58,Mushrooms,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735192,1.56,Onions,1.0,kilogram,Veg_Fruits
2009-05-01,Canada,v735193,5.49,Potatoes,4.54,kilograms,Veg_Fruits
2009-05-01,Canada,v735194,2.17,"French fried potatoes, frozen",1.0,kilogram,Frozen
2009-05-01,Canada,v735195,1.09,"Baked beans, canned",398.0,millilitres,Plant_based
2009-05-01,Canada,v735196,1.35,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2009-05-01,Canada,v735197,1.85,Tomato juice,1.36,litres,Beverages
2009-05-01,Canada,v735199,2.94,Ketchup,1.0,litre,Other_foods
2009-05-01,Canada,v735200,2.56,"Sugar, white",2.0,kilograms,Other_foods
2009-05-01,Canada,v735201,4.33,"Coffee, roasted",300.0,grams,Beverages
2009-05-01,Canada,v735202,5.57,"Coffee, instant",200.0,grams,Beverages
2009-05-01,Canada,v735203,4.12,Tea ,72.0,bags,Beverages
2009-05-01,Canada,v735204,4.14,Cooking or salad oil,1.0,litre,Oils
2009-05-01,Canada,v735205,1.02,"Soup, canned",284.0,millilitres,Other_foods
2009-05-01,Canada,v735207,2.88,Peanut butter,500.0,grams,Other_foods
2009-05-01,Canada,v735208,1.21,Fruit flavoured crystals,2.25,litres,Beverages
2009-05-01,Canada,v735210,1.64,"Soft drinks, cola type",2.0,litres,Beverages
2009-05-01,Canada,v735211,1.66,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2009-06-01,Canada,v735165,12.71,Round steak,1.0,kilogram,Protein
2009-06-01,Canada,v735176,16.8,Sirloin steak,1.0,kilogram,Protein
2009-06-01,Canada,v735187,22.26,Prime rib roast,1.0,kilogram,Protein
2009-06-01,Canada,v735198,10.46,Blade roast,1.0,kilogram,Protein
2009-06-01,Canada,v735209,10.27,Stewing beef,1.0,kilogram,Protein
2009-06-01,Canada,v735220,7.21,Ground beef,1.0,kilogram,Protein
2009-06-01,Canada,v735221,9.67,Pork chops,1.0,kilogram,Protein
2009-06-01,Canada,v735223,6.39,Chicken,1.0,kilogram,Protein
2009-06-01,Canada,v735166,4.71,Bacon,500.0,grams,Protein
2009-06-01,Canada,v735167,2.96,Wieners,450.0,grams,Protein
2009-06-01,Canada,v735168,3.24,Canned salmon,213.0,grams,Protein
2009-06-01,Canada,v735169,2.19,Homogenized milk,1.0,litre,Beverages
2009-06-01,Canada,v735170,2.12,Partly skimmed milk,1.0,litre,Beverages
2009-06-01,Canada,v735171,4.39,Butter,454.0,grams,Dairy
2009-06-01,Canada,v735172,2.82,Processed cheese slices,250.0,grams,Dairy
2009-06-01,Canada,v735173,1.96,Evaporated milk,385.0,millilitres,Beverages
2009-06-01,Canada,v735174,2.6,Eggs,1.0,dozen,Protein
2009-06-01,Canada,v735175,2.49,Bread,675.0,grams,Grains
2009-06-01,Canada,v735177,2.48,Soda crackers,450.0,grams,Grains
2009-06-01,Canada,v735178,1.41,Macaroni,500.0,grams,Grains
2009-06-01,Canada,v735179,4.77,Flour,2.5,kilograms,Grains
2009-06-01,Canada,v735180,4.05,Corn flakes,675.0,grams,Grains
2009-06-01,Canada,v735181,3.29,Apples,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735182,1.67,Bananas,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735183,2.77,Grapefruits,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735184,2.96,Oranges,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735185,1.85,Apple juice,1.36,litres,Beverages
2009-06-01,Canada,v735186,3.68,Orange juice,1.0,litre,Beverages
2009-06-01,Canada,v735189,1.94,Carrots,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735190,2.33,Celery,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735191,8.06,Mushrooms,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735192,1.59,Onions,1.0,kilogram,Veg_Fruits
2009-06-01,Canada,v735193,5.62,Potatoes,4.54,kilograms,Veg_Fruits
2009-06-01,Canada,v735194,2.18,"French fried potatoes, frozen",1.0,kilogram,Frozen
2009-06-01,Canada,v735195,1.11,"Baked beans, canned",398.0,millilitres,Plant_based
2009-06-01,Canada,v735196,1.36,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2009-06-01,Canada,v735197,1.89,Tomato juice,1.36,litres,Beverages
2009-06-01,Canada,v735199,2.95,Ketchup,1.0,litre,Other_foods
2009-06-01,Canada,v735200,2.52,"Sugar, white",2.0,kilograms,Other_foods
2009-06-01,Canada,v735201,4.49,"Coffee, roasted",300.0,grams,Beverages
2009-06-01,Canada,v735202,5.58,"Coffee, instant",200.0,grams,Beverages
2009-06-01,Canada,v735203,4.12,Tea ,72.0,bags,Beverages
2009-06-01,Canada,v735204,4.08,Cooking or salad oil,1.0,litre,Oils
2009-06-01,Canada,v735205,1.06,"Soup, canned",284.0,millilitres,Other_foods
2009-06-01,Canada,v735207,2.91,Peanut butter,500.0,grams,Other_foods
2009-06-01,Canada,v735208,1.26,Fruit flavoured crystals,2.25,litres,Beverages
2009-06-01,Canada,v735210,1.6,"Soft drinks, cola type",2.0,litres,Beverages
2009-06-01,Canada,v735211,1.63,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2009-07-01,Canada,v735165,12.64,Round steak,1.0,kilogram,Protein
2009-07-01,Canada,v735176,16.4,Sirloin steak,1.0,kilogram,Protein
2009-07-01,Canada,v735187,21.75,Prime rib roast,1.0,kilogram,Protein
2009-07-01,Canada,v735198,10.66,Blade roast,1.0,kilogram,Protein
2009-07-01,Canada,v735209,10.36,Stewing beef,1.0,kilogram,Protein
2009-07-01,Canada,v735220,7.12,Ground beef,1.0,kilogram,Protein
2009-07-01,Canada,v735221,9.5,Pork chops,1.0,kilogram,Protein
2009-07-01,Canada,v735223,6.39,Chicken,1.0,kilogram,Protein
2009-07-01,Canada,v735166,4.65,Bacon,500.0,grams,Protein
2009-07-01,Canada,v735167,2.89,Wieners,450.0,grams,Protein
2009-07-01,Canada,v735168,3.33,Canned salmon,213.0,grams,Protein
2009-07-01,Canada,v735169,2.17,Homogenized milk,1.0,litre,Beverages
2009-07-01,Canada,v735170,2.1,Partly skimmed milk,1.0,litre,Beverages
2009-07-01,Canada,v735171,4.38,Butter,454.0,grams,Dairy
2009-07-01,Canada,v735172,2.85,Processed cheese slices,250.0,grams,Dairy
2009-07-01,Canada,v735173,1.97,Evaporated milk,385.0,millilitres,Beverages
2009-07-01,Canada,v735174,2.6,Eggs,1.0,dozen,Protein
2009-07-01,Canada,v735175,2.53,Bread,675.0,grams,Grains
2009-07-01,Canada,v735177,2.51,Soda crackers,450.0,grams,Grains
2009-07-01,Canada,v735178,1.45,Macaroni,500.0,grams,Grains
2009-07-01,Canada,v735179,4.83,Flour,2.5,kilograms,Grains
2009-07-01,Canada,v735180,4.14,Corn flakes,675.0,grams,Grains
2009-07-01,Canada,v735181,3.37,Apples,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735182,1.67,Bananas,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735183,2.89,Grapefruits,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735184,3.08,Oranges,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735185,1.85,Apple juice,1.36,litres,Beverages
2009-07-01,Canada,v735186,3.75,Orange juice,1.0,litre,Beverages
2009-07-01,Canada,v735189,1.94,Carrots,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735190,2.2,Celery,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735191,7.73,Mushrooms,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735192,1.83,Onions,1.0,kilogram,Veg_Fruits
2009-07-01,Canada,v735193,5.65,Potatoes,4.54,kilograms,Veg_Fruits
2009-07-01,Canada,v735194,2.15,"French fried potatoes, frozen",1.0,kilogram,Frozen
2009-07-01,Canada,v735195,1.12,"Baked beans, canned",398.0,millilitres,Plant_based
2009-07-01,Canada,v735196,1.36,"Tomatoes, canned",796.0,millilitres,Veg_Fruits
2009-07-01,Canada,v735197,1.93,Tomato juice,1.36,litres,Beverages
2009-07-01,Canada,v735199,2.93,Ketchup,1.0,litre,Other_foods
2009-07-01,Canada,v735200,2.62,"Sugar, white",2.0,kilograms,Other_foods
2009-07-01,Canada,v735201,4.58,"Coffee, roasted",300.0,grams,Beverages
2009-07-01,Canada,v735202,5.61,"Coffee, instant",200.0,grams,Beverages
2009-07-01,Canada,v735203,4.09,Tea ,72.0,bags,Beverages
2009-07-01,Canada,v735204,4.13,Cooking or salad oil,1.0,litre,Oils
2009-07-01,Canada,v735205,1.04,"Soup, canned",284.0,millilitres,Other_foods
2009-07-01,Canada,v735207,2.91,Peanut butter,500.0,grams,Other_foods
2009-07-01,Canada,v735208,1.27,Fruit flavoured crystals,2.25,litres,Beverages
2009-07-01,Canada,v735210,1.55,"Soft drinks, cola type",2.0,litres,Beverages
2009-07-01,Canada,v735211,1.55,"Soft drinks, lemon-lime type",2.0,litres,Beverages
2009-08-01,Canada,v735165,12.54,Round steak,1.0,kilogram,Protein
2009-08-01,Canada,v735176,16.28,Sirloin steak,1.0,kilogram,Protein
2009-08-01,Canada,v735187,22.5,Prime rib roast,1.0,kilogram,Protein
2009-08-01,Canada,v735198,10.41,Blade roast,1.0,kilogram,Protein
2009-08-01,Canada,v735209,10.2,Stewing beef,1.0,kilogram,Protein
2009-08-01,Canada,v735220,7.01,Ground beef,1.0,kilogram,Protein
2009-08-01,Canada,v735221,9.6,Pork chops,1.0,kilogram,Protein
2009-08-01,Canada,v735223,6.35,Chicken,1.0,kilogram,Protein
2009-08-01,Canada,v735166,4.71,Bacon,500.0,grams,Protein
2009-08-01,Canada,v735167,2.94,Wieners,450.0,grams,Protein
2009-08-01,Canada,v735168,3.29,Canned salmon,213.0,grams,Protein
2009-08-01,Canada,v735169,2.18,Homogenized milk,1.0,litre,Beverages
2009-08-01,Canada,v735170,2.11,Partly skimmed milk,1.0,litre,Beverages
2009-08-01,Canada,v735171,4.32,Butter,454.0,grams,Dairy
2009-08-01,Canada,v735172,2.82,Processed cheese slices,250.0,grams,Dairy
2009-08-01,Canada,v735173,1.98,Evaporated milk,385.0,millilitres,Beverages
2009-08-01,Canada,v735174,2.58,Eggs,1.0,dozen,Protein
2009-08-01,Canada,v735175,2.51,Bread,675.0,grams,Grains
