date,location,vectorid,price,product,unit_quantity,unit,category,z_score
2005-07-01,Canada,v735184,3.02,Oranges,1.0,kilogram,Veg_Fruits,0.30232705186507886
2005-07-01,Canada,v735185,1.63,Apple juice,1.36,litres,Beverages,-0.8150458331833064
2005-07-01,Canada,v735186,3.16,Orange juice,1.0,litre,Beverages,-0.28660133633227064
2005-07-01,Canada,v735189,1.79,Carrots,1.0,kilogram,Veg_Fruits,0.32253153501413817
2005-07-01,Canada,v735190,1.91,Celery,1.0,kilogram,Veg_Fruits,-0.381228896431878
2005-07-01,Canada,v735191,6.82,Mushrooms,1.0,kilogram,Veg_Fruits,-0.4024999429139146
2005-07-01,Canada,v735192,1.43,Onions,1.0,kilogram,Veg_Fruits,-0.30724320390367427
2005-07-01,Canada,v735193,4.2,Potatoes,4.54,kilograms,Veg_Fruits,-0.477038632513317
2005-07-01,Canada,v735194,1.85,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.7352011019741369
2005-07-01,Canada,v735195,0.92,"Baked beans, canned",398.0,millilitres,Plant_based,-0.5193590908108017
2005-07-01,Canada,v735196,1.22,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.94970632056249
2005-07-01,Canada,v735197,1.56,Tomato juice,1.36,litres,Beverages,-0.7776937995725329
2005-07-01,Canada,v735199,2.58,Ketchup,1.0,litre,Other_foods,-0.7230794292150305
2005-07-01,Canada,v735200,2.36,"Sugar, white",2.0,kilograms,Other_foods,-0.6235847587914634
2005-07-01,Canada,v735201,3.33,"Coffee, roasted",300.0,grams,Beverages,-1.0128096258806076
2005-07-01,Canada,v735202,4.47,"Coffee, instant",200.0,grams,Beverages,-1.3214232556796348
2005-07-01,Canada,v735203,3.44,Tea ,72.0,bags,Beverages,-0.6685395358867324
2005-07-01,Canada,v735204,3.51,Cooking or salad oil,1.0,litre,Oils,-0.1213143166509724
2005-07-01,Canada,v735205,0.85,"Soup, canned",284.0,millilitres,Other_foods,-0.4984435977493882
2005-07-01,Canada,v735207,2.67,Peanut butter,500.0,grams,Protein,-0.6042967036874499
2005-07-01,Canada,v735208,1.21,Fruit flavoured crystals,2.25,litres,Beverages,-0.7988038705521483
2005-07-01,Canada,v735210,1.33,"Soft drinks, cola type",2.0,litres,Beverages,-0.6548353691595641
2005-07-01,Canada,v735211,1.41,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.5685938707356021
2005-08-01,Canada,v735165,11.72,Round steak,1.0,kilogram,Protein,-0.5264718417291451
2005-08-01,Canada,v735176,14.81,Sirloin steak,1.0,kilogram,Protein,-0.4121500002161314
2005-08-01,Canada,v735187,19.06,Prime rib roast,1.0,kilogram,Protein,-0.4184815944815994
2005-08-01,Canada,v735198,8.93,Blade roast,1.0,kilogram,Protein,-0.4713699161353929
2005-08-01,Canada,v735209,9.58,Stewing beef,1.0,kilogram,Protein,-0.3615156593249038
2005-08-01,Canada,v735220,5.65,Ground beef,1.0,kilogram,Protein,-0.6073595810142077
2005-08-01,Canada,v735221,10.03,Pork chops,1.0,kilogram,Protein,-0.23338699493064252
2005-08-01,Canada,v735223,5.32,Chicken,1.0,kilogram,Protein,-0.46976097614611056
2005-08-01,Canada,v735166,4.76,Bacon,500.0,grams,Protein,-0.24709844703844816
2005-08-01,Canada,v735167,2.37,Wieners,450.0,grams,Protein,-0.9673346257620394
2005-08-01,Canada,v735168,3.16,Canned salmon,213.0,grams,Protein,-0.9755693205695088
2005-08-01,Canada,v735169,1.79,Homogenized milk,1.0,litre,Beverages,-0.5916563539362146
2005-08-01,Canada,v735170,1.73,Partly skimmed milk,1.0,litre,Beverages,-0.5873095276356431
2005-08-01,Canada,v735171,4.0,Butter,454.0,grams,Protein,-0.055320241260879505
2005-08-01,Canada,v735172,2.68,Processed cheese slices,250.0,grams,Dairy,-0.016769693252012195
2005-08-01,Canada,v735173,1.4,Evaporated milk,385.0,millilitres,Beverages,-0.4147137398806492
2005-08-01,Canada,v735174,2.27,Eggs,1.0,dozen,Protein,-0.49448928088640326
2005-08-01,Canada,v735175,1.8,Bread,675.0,grams,Grains,-0.5722235757997498
2005-08-01,Canada,v735177,2.0,Soda crackers,450.0,grams,Grains,-0.826790082513301
2005-08-01,Canada,v735178,1.01,Macaroni,500.0,grams,Grains,-0.9320470005918955
2005-08-01,Canada,v735179,3.61,Flour,2.5,kilograms,Grains,-0.8281266045686804
2005-08-01,Canada,v735180,3.54,Corn flakes,675.0,grams,Grains,-0.7087619057538085
2005-08-01,Canada,v735181,3.0,Apples,1.0,kilogram,Veg_Fruits,-0.4169433926809341
2005-08-01,Canada,v735182,1.16,Bananas,1.0,kilogram,Veg_Fruits,-1.3099303440691341
2005-08-01,Canada,v735183,2.93,Grapefruits,1.0,kilogram,Veg_Fruits,0.6253059853049278
2005-08-01,Canada,v735184,2.95,Oranges,1.0,kilogram,Veg_Fruits,0.19717382333953284
2005-08-01,Canada,v735185,1.63,Apple juice,1.36,litres,Beverages,-0.8150458331833064
2005-08-01,Canada,v735186,3.24,Orange juice,1.0,litre,Beverages,-0.18918751055948763
2005-08-01,Canada,v735189,1.7,Carrots,1.0,kilogram,Veg_Fruits,0.11321777174683398
2005-08-01,Canada,v735190,1.62,Celery,1.0,kilogram,Veg_Fruits,-0.8686448370753749
2005-08-01,Canada,v735191,6.82,Mushrooms,1.0,kilogram,Veg_Fruits,-0.4024999429139146
2005-08-01,Canada,v735192,1.52,Onions,1.0,kilogram,Veg_Fruits,-0.11912726895931283
2005-08-01,Canada,v735193,4.55,Potatoes,4.54,kilograms,Veg_Fruits,-0.31545783345801387
2005-08-01,Canada,v735194,1.89,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.6478955526640312
2005-08-01,Canada,v735195,0.91,"Baked beans, canned",398.0,millilitres,Plant_based,-0.5654552148522723
2005-08-01,Canada,v735196,1.23,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.8910358144977996
2005-08-01,Canada,v735197,1.55,Tomato juice,1.36,litres,Beverages,-0.7969867132519064
2005-08-01,Canada,v735199,2.55,Ketchup,1.0,litre,Other_foods,-0.7837288015797222
2005-08-01,Canada,v735200,2.35,"Sugar, white",2.0,kilograms,Other_foods,-0.6561682868193546
2005-08-01,Canada,v735201,3.38,"Coffee, roasted",300.0,grams,Beverages,-0.9703585551360426
2005-08-01,Canada,v735202,4.56,"Coffee, instant",200.0,grams,Beverages,-1.2306363259954283
2005-08-01,Canada,v735203,3.44,Tea ,72.0,bags,Beverages,-0.6685395358867324
2005-08-01,Canada,v735204,3.51,Cooking or salad oil,1.0,litre,Oils,-0.1213143166509724
2005-08-01,Canada,v735205,0.86,"Soup, canned",284.0,millilitres,Other_foods,-0.4432678378626987
2005-08-01,Canada,v735207,2.65,Peanut butter,500.0,grams,Protein,-0.6551224842349497
2005-08-01,Canada,v735208,1.2,Fruit flavoured crystals,2.25,litres,Beverages,-0.8418163866588025
2005-08-01,Canada,v735210,1.36,"Soft drinks, cola type",2.0,litres,Beverages,-0.5617155961669485
2005-08-01,Canada,v735211,1.42,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.5289658432149761
2005-09-01,Canada,v735165,11.78,Round steak,1.0,kilogram,Protein,-0.508568558945679
2005-09-01,Canada,v735176,14.74,Sirloin steak,1.0,kilogram,Protein,-0.4273479690372224
2005-09-01,Canada,v735187,18.85,Prime rib roast,1.0,kilogram,Protein,-0.4453656381336178
2005-09-01,Canada,v735198,8.52,Blade roast,1.0,kilogram,Protein,-0.5748984145425453
2005-09-01,Canada,v735209,9.18,Stewing beef,1.0,kilogram,Protein,-0.4703325236801218
2005-09-01,Canada,v735220,5.6,Ground beef,1.0,kilogram,Protein,-0.6229569486259605
2005-09-01,Canada,v735221,9.88,Pork chops,1.0,kilogram,Protein,-0.33866950463643863
2005-09-01,Canada,v735223,5.39,Chicken,1.0,kilogram,Protein,-0.4176262349942082
2005-09-01,Canada,v735166,4.73,Bacon,500.0,grams,Protein,-0.2685929130353883
2005-09-01,Canada,v735167,2.41,Wieners,450.0,grams,Protein,-0.9226515102114301
2005-09-01,Canada,v735168,3.27,Canned salmon,213.0,grams,Protein,-0.8559743669402781
2005-09-01,Canada,v735169,1.79,Homogenized milk,1.0,litre,Beverages,-0.5916563539362146
2005-09-01,Canada,v735170,1.73,Partly skimmed milk,1.0,litre,Beverages,-0.5873095276356431
2005-09-01,Canada,v735171,4.0,Butter,454.0,grams,Protein,-0.055320241260879505
2005-09-01,Canada,v735172,2.66,Processed cheese slices,250.0,grams,Dairy,-0.1645242878508421
2005-09-01,Canada,v735173,1.39,Evaporated milk,385.0,millilitres,Beverages,-0.4414641710640864
2005-09-01,Canada,v735174,2.25,Eggs,1.0,dozen,Protein,-0.525104323250655
2005-09-01,Canada,v735175,1.77,Bread,675.0,grams,Grains,-0.6182840414073347
2005-09-01,Canada,v735177,1.95,Soda crackers,450.0,grams,Grains,-0.9168387150468225
2005-09-01,Canada,v735178,0.98,Macaroni,500.0,grams,Grains,-1.051546471826672
2005-09-01,Canada,v735179,3.58,Flour,2.5,kilograms,Grains,-0.8717991750333968
2005-09-01,Canada,v735180,3.5,Corn flakes,675.0,grams,Grains,-0.7520511575150717
2005-09-01,Canada,v735181,2.86,Apples,1.0,kilogram,Veg_Fruits,-0.5958742478004251
2005-09-01,Canada,v735182,1.11,Bananas,1.0,kilogram,Veg_Fruits,-1.5521797723460435
2005-09-01,Canada,v735183,2.86,Grapefruits,1.0,kilogram,Veg_Fruits,0.5305626541981202
2005-09-01,Canada,v735184,2.6,Oranges,1.0,kilogram,Veg_Fruits,-0.32859231928819854
2005-09-01,Canada,v735185,1.62,Apple juice,1.36,litres,Beverages,-0.8528739854637379
2005-09-01,Canada,v735186,3.21,Orange juice,1.0,litre,Beverages,-0.22571769522428153
2005-09-01,Canada,v735189,1.48,Carrots,1.0,kilogram,Veg_Fruits,-0.39843809401768693
2005-09-01,Canada,v735190,1.4,Celery,1.0,kilogram,Veg_Fruits,-1.2384086541152695
2005-09-01,Canada,v735191,6.75,Mushrooms,1.0,kilogram,Veg_Fruits,-0.45712083193208525
2005-09-01,Canada,v735192,1.32,Onions,1.0,kilogram,Veg_Fruits,-0.5371626799467822
2005-09-01,Canada,v735193,4.5,Potatoes,4.54,kilograms,Veg_Fruits,-0.33854080475162857
2005-09-01,Canada,v735194,1.91,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.6042427780089781
2005-09-01,Canada,v735195,0.89,"Baked beans, canned",398.0,millilitres,Plant_based,-0.6576474629352136
2005-09-01,Canada,v735196,1.22,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.94970632056249
2005-09-01,Canada,v735197,1.56,Tomato juice,1.36,litres,Beverages,-0.7776937995725329
2005-09-01,Canada,v735199,2.6,Ketchup,1.0,litre,Other_foods,-0.6826465143052363
2005-09-01,Canada,v735200,2.31,"Sugar, white",2.0,kilograms,Other_foods,-0.7865023989309221
2005-09-01,Canada,v735201,3.41,"Coffee, roasted",300.0,grams,Beverages,-0.9448879126893034
2005-09-01,Canada,v735202,4.6,"Coffee, instant",200.0,grams,Beverages,-1.1902865794691142
2005-09-01,Canada,v735203,3.42,Tea ,72.0,bags,Beverages,-0.7034748390363798
2005-09-01,Canada,v735204,3.5,Cooking or salad oil,1.0,litre,Oils,-0.14331012712272764
2005-09-01,Canada,v735205,0.81,"Soup, canned",284.0,millilitres,Other_foods,-0.7191466372961455
2005-09-01,Canada,v735207,2.6,Peanut butter,500.0,grams,Protein,-0.7821869356036983
2005-09-01,Canada,v735208,1.21,Fruit flavoured crystals,2.25,litres,Beverages,-0.7988038705521483
2005-09-01,Canada,v735210,1.35,"Soft drinks, cola type",2.0,litres,Beverages,-0.5927555204978204
2005-09-01,Canada,v735211,1.39,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.6478499257768541
2005-10-01,Canada,v735165,11.84,Round steak,1.0,kilogram,Protein,-0.4906652761622123
2005-10-01,Canada,v735176,14.8,Sirloin steak,1.0,kilogram,Protein,-0.4143211386191444
2005-10-01,Canada,v735187,17.9,Prime rib roast,1.0,kilogram,Protein,-0.5669839308451314
2005-10-01,Canada,v735198,8.81,Blade roast,1.0,kilogram,Protein,-0.5016709400594372
2005-10-01,Canada,v735209,9.41,Stewing beef,1.0,kilogram,Protein,-0.4077628266758714
2005-10-01,Canada,v735220,5.62,Ground beef,1.0,kilogram,Protein,-0.6167180015812593
2005-10-01,Canada,v735221,9.97,Pork chops,1.0,kilogram,Protein,-0.27549999881296044
2005-10-01,Canada,v735223,5.4,Chicken,1.0,kilogram,Protein,-0.4101784148296502
2005-10-01,Canada,v735166,4.8,Bacon,500.0,grams,Protein,-0.21843915904252736
2005-10-01,Canada,v735167,2.5,Wieners,450.0,grams,Protein,-0.8221145002225595
2005-10-01,Canada,v735168,3.28,Canned salmon,213.0,grams,Protein,-0.8451020984285301
2005-10-01,Canada,v735169,1.79,Homogenized milk,1.0,litre,Beverages,-0.5916563539362146
2005-10-01,Canada,v735170,1.73,Partly skimmed milk,1.0,litre,Beverages,-0.5873095276356431
2005-10-01,Canada,v735171,4.01,Butter,454.0,grams,Protein,-0.04249349968830033
2005-10-01,Canada,v735172,2.66,Processed cheese slices,250.0,grams,Dairy,-0.1645242878508421
2005-10-01,Canada,v735173,1.38,Evaporated milk,385.0,millilitres,Beverages,-0.4682146022475236
2005-10-01,Canada,v735174,2.28,Eggs,1.0,dozen,Protein,-0.47918175970427773
2005-10-01,Canada,v735175,1.82,Bread,675.0,grams,Grains,-0.5415165987280266
2005-10-01,Canada,v735177,2.0,Soda crackers,450.0,grams,Grains,-0.826790082513301
2005-10-01,Canada,v735178,1.0,Macaroni,500.0,grams,Grains,-0.9718801576701543
2005-10-01,Canada,v735179,3.52,Flour,2.5,kilograms,Grains,-0.95914431596283
2005-10-01,Canada,v735180,3.48,Corn flakes,675.0,grams,Grains,-0.7736957833957032
2005-10-01,Canada,v735181,2.8,Apples,1.0,kilogram,Veg_Fruits,-0.6725588999944927
2005-10-01,Canada,v735182,1.18,Bananas,1.0,kilogram,Veg_Fruits,-1.2130305727583697
2005-10-01,Canada,v735183,2.95,Grapefruits,1.0,kilogram,Veg_Fruits,0.6523755084783013
2005-10-01,Canada,v735184,2.66,Oranges,1.0,kilogram,Veg_Fruits,-0.23846098055201595
2005-10-01,Canada,v735185,1.63,Apple juice,1.36,litres,Beverages,-0.8150458331833064
2005-10-01,Canada,v735186,3.26,Orange juice,1.0,litre,Beverages,-0.16483405411629243
2005-10-01,Canada,v735189,1.34,Carrots,1.0,kilogram,Veg_Fruits,-0.7240372813223819
2005-10-01,Canada,v735190,1.42,Celery,1.0,kilogram,Veg_Fruits,-1.2047937616570974
2005-10-01,Canada,v735191,6.67,Mushrooms,1.0,kilogram,Veg_Fruits,-0.5195447050957086
2005-10-01,Canada,v735192,1.25,Onions,1.0,kilogram,Veg_Fruits,-0.6834750737923967
2005-10-01,Canada,v735193,4.5,Potatoes,4.54,kilograms,Veg_Fruits,-0.33854080475162857
2005-10-01,Canada,v735194,1.93,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.560590003353925
2005-10-01,Canada,v735195,0.92,"Baked beans, canned",398.0,millilitres,Plant_based,-0.5193590908108017
2005-10-01,Canada,v735196,1.22,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.94970632056249
2005-10-01,Canada,v735197,1.51,Tomato juice,1.36,litres,Beverages,-0.8741583679693999
2005-10-01,Canada,v735199,2.62,Ketchup,1.0,litre,Other_foods,-0.6422135993954421
2005-10-01,Canada,v735200,2.3,"Sugar, white",2.0,kilograms,Other_foods,-0.8190859269588148
2005-10-01,Canada,v735201,3.37,"Coffee, roasted",300.0,grams,Beverages,-0.9788487692849555
2005-10-01,Canada,v735202,4.62,"Coffee, instant",200.0,grams,Beverages,-1.1701117062059567
2005-10-01,Canada,v735203,3.39,Tea ,72.0,bags,Beverages,-0.7558777937608504
2005-10-01,Canada,v735204,3.5,Cooking or salad oil,1.0,litre,Oils,-0.14331012712272764
2005-10-01,Canada,v735205,0.83,"Soup, canned",284.0,millilitres,Other_foods,-0.6087951175227672
2005-10-01,Canada,v735207,2.63,Peanut butter,500.0,grams,Protein,-0.7059482647824493
2005-10-01,Canada,v735208,1.19,Fruit flavoured crystals,2.25,litres,Beverages,-0.8848289027654567
2005-10-01,Canada,v735210,1.33,"Soft drinks, cola type",2.0,litres,Beverages,-0.6548353691595641
2005-10-01,Canada,v735211,1.38,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.6874779532974801
2005-11-01,Canada,v735165,11.91,Round steak,1.0,kilogram,Protein,-0.4697781129148347
2005-11-01,Canada,v735176,14.85,Sirloin steak,1.0,kilogram,Protein,-0.4034654466040797
2005-11-01,Canada,v735187,18.87,Prime rib roast,1.0,kilogram,Protein,-0.4428052530239017
2005-11-01,Canada,v735198,8.49,Blade roast,1.0,kilogram,Protein,-0.5824736705235563
2005-11-01,Canada,v735209,9.13,Stewing beef,1.0,kilogram,Protein,-0.4839346317245237
2005-11-01,Canada,v735220,5.69,Ground beef,1.0,kilogram,Protein,-0.5948816869248057
2005-11-01,Canada,v735221,9.75,Pork chops,1.0,kilogram,Protein,-0.42991434638146336
2005-11-01,Canada,v735223,5.3,Chicken,1.0,kilogram,Protein,-0.484656616475226
2005-11-01,Canada,v735166,4.79,Bacon,500.0,grams,Protein,-0.22560398104150742
2005-11-01,Canada,v735167,2.58,Wieners,450.0,grams,Protein,-0.7327482691213408
2005-11-01,Canada,v735168,3.25,Canned salmon,213.0,grams,Protein,-0.8777189039637746
2005-11-01,Canada,v735169,1.79,Homogenized milk,1.0,litre,Beverages,-0.5916563539362146
2005-11-01,Canada,v735170,1.73,Partly skimmed milk,1.0,litre,Beverages,-0.5873095276356431
2005-11-01,Canada,v735171,4.01,Butter,454.0,grams,Protein,-0.04249349968830033
2005-11-01,Canada,v735172,2.66,Processed cheese slices,250.0,grams,Dairy,-0.1645242878508421
2005-11-01,Canada,v735173,1.38,Evaporated milk,385.0,millilitres,Beverages,-0.4682146022475236
2005-11-01,Canada,v735174,2.28,Eggs,1.0,dozen,Protein,-0.47918175970427773
2005-11-01,Canada,v735175,1.82,Bread,675.0,grams,Grains,-0.5415165987280266
2005-11-01,Canada,v735177,2.02,Soda crackers,450.0,grams,Grains,-0.7907706294998924
2005-11-01,Canada,v735178,1.01,Macaroni,500.0,grams,Grains,-0.9320470005918955
2005-11-01,Canada,v735179,3.46,Flour,2.5,kilograms,Grains,-1.0464894568922631
2005-11-01,Canada,v735180,3.6,Corn flakes,675.0,grams,Grains,-0.6438280281119139
2005-11-01,Canada,v735181,2.75,Apples,1.0,kilogram,Veg_Fruits,-0.736462776822882
2005-11-01,Canada,v735182,1.15,Bananas,1.0,kilogram,Veg_Fruits,-1.3583802297245162
2005-11-01,Canada,v735183,2.92,Grapefruits,1.0,kilogram,Veg_Fruits,0.6117712237182407
2005-11-01,Canada,v735184,2.68,Oranges,1.0,kilogram,Veg_Fruits,-0.20841720097328845
2005-11-01,Canada,v735185,1.63,Apple juice,1.36,litres,Beverages,-0.8150458331833064
2005-11-01,Canada,v735186,3.15,Orange juice,1.0,litre,Beverages,-0.29877806455386874
2005-11-01,Canada,v735189,1.31,Carrots,1.0,kilogram,Veg_Fruits,-0.7938085357448166
2005-11-01,Canada,v735190,1.76,Celery,1.0,kilogram,Veg_Fruits,-0.6333405898681695
2005-11-01,Canada,v735191,6.84,Mushrooms,1.0,kilogram,Veg_Fruits,-0.3868939746230091
2005-11-01,Canada,v735192,1.2,Onions,1.0,kilogram,Veg_Fruits,-0.7879839265392642
2005-11-01,Canada,v735193,4.31,Potatoes,4.54,kilograms,Veg_Fruits,-0.4262560956673648
2005-11-01,Canada,v735194,1.93,"French fried potatoes, frozen",1.0,kilogram,Frozen,-0.560590003353925
2005-11-01,Canada,v735195,0.93,"Baked beans, canned",398.0,millilitres,Plant_based,-0.4732629667693311
2005-11-01,Canada,v735196,1.24,"Tomatoes, canned",796.0,millilitres,Veg_Fruits,-0.8323653084331091
2005-11-01,Canada,v735197,1.55,Tomato juice,1.36,litres,Beverages,-0.7969867132519064
2005-11-01,Canada,v735199,2.64,Ketchup,1.0,litre,Other_foods,-0.6017806844856479
2005-11-01,Canada,v735200,2.32,"Sugar, white",2.0,kilograms,Other_foods,-0.753918870903031
2005-11-01,Canada,v735201,3.42,"Coffee, roasted",300.0,grams,Beverages,-0.9363976985403906
2005-11-01,Canada,v735202,4.52,"Coffee, instant",200.0,grams,Beverages,-1.2709860725217423
2005-11-01,Canada,v735203,3.43,Tea ,72.0,bags,Beverages,-0.6860071874615558
2005-11-01,Canada,v735204,3.49,Cooking or salad oil,1.0,litre,Oils,-0.1653059375944829
2005-11-01,Canada,v735205,0.85,"Soup, canned",284.0,millilitres,Other_foods,-0.4984435977493882
2005-11-01,Canada,v735207,2.57,Peanut butter,500.0,grams,Protein,-0.8584256064249486
2005-11-01,Canada,v735208,1.19,Fruit flavoured crystals,2.25,litres,Beverages,-0.8848289027654567
2005-11-01,Canada,v735210,1.34,"Soft drinks, cola type",2.0,litres,Beverages,-0.6237954448286922
2005-11-01,Canada,v735211,1.39,"Soft drinks, lemon-lime type",2.0,litres,Beverages,-0.6478499257768541
2005-12-01,Canada,v735165,12.07,Round steak,1.0,kilogram,Protein,-0.4220360254922573
2005-12-01,Canada,v735176,14.28,Sirloin steak,1.0,kilogram,Protein,-0.5272203355758199
2005-12-01,Canada,v735187,19.15,Prime rib roast,1.0,kilogram,Protein,-0.40695986148787705
2005-12-01,Canada,v735198,9.0,Blade roast,1.0,kilogram,Protein,-0.4536943188463668
2005-12-01,Canada,v735209,9.19,Stewing beef,1.0,kilogram,Protein,-0.4676121020712414
2005-12-01,Canada,v735220,5.65,Ground beef,1.0,kilogram,Protein,-0.6073595810142077
2005-12-01,Canada,v735221,9.8,Pork chops,1.0,kilogram,Protein,-0.3948201764795305
2005-12-01,Canada,v735223,5.19,Chicken,1.0,kilogram,Protein,-0.5665826382853586
2005-12-01,Canada,v735166,4.68,Bacon,500.0,grams,Protein,-0.3044170230302897
2005-12-01,Canada,v735167,2.6,Wieners,450.0,grams,Protein,-0.7104067113460362
2005-12-01,Canada,v735168,3.17,Canned salmon,213.0,grams,Protein,-0.9646970520577608
2005-12-01,Canada,v735169,1.8,Homogenized milk,1.0,litre,Beverages,-0.5855423261377016
2005-12-01,Canada,v735170,1.74,Partly skimmed milk,1.0,litre,Beverages,-0.5803351903650472
2005-12-01,Canada,v735171,4.04,Butter,454.0,grams,Protein,-0.0040132749705616725
2005-12-01,Canada,v735172,2.67,Processed cheese slices,250.0,grams,Dairy,-0.09064699055142879
2005-12-01,Canada,v735173,1.39,Evaporated milk,385.0,millilitres,Beverages,-0.4414641710640864
2005-12-01,Canada,v735174,2.26,Eggs,1.0,dozen,Protein,-0.5097968020685295
2005-12-01,Canada,v735175,1.79,Bread,675.0,grams,Grains,-0.5875770643356114
2005-12-01,Canada,v735177,2.02,Soda crackers,450.0,grams,Grains,-0.7907706294998924
2005-12-01,Canada,v735178,1.0,Macaroni,500.0,grams,Grains,-0.9718801576701543
2005-12-01,Canada,v735179,3.39,Flour,2.5,kilograms,Grains,-1.148392121309935
2005-12-01,Canada,v735180,3.67,Corn flakes,675.0,grams,Grains,-0.5680718375297036
2005-12-01,Canada,v735181,2.89,Apples,1.0,kilogram,Veg_Fruits,-0.557531921703391
2005-12-01,Canada,v735182,1.19,Bananas,1.0,kilogram,Veg_Fruits,-1.1645806871029876
2005-12-01,Canada,v735183,2.5,Grapefruits,1.0,kilogram,Veg_Fruits,0.04331123707739761
