,date,location,product,vectorid,price
8537,2007-05-01,Canada,"Macaroni, 500 grams",v735178,1.05
8538,2007-05-01,Canada,"Flour, 2.5 kilograms",v735179,3.61
8539,2007-05-01,Canada,"Corn flakes, 675 grams",v735180,3.93
8540,2007-05-01,Canada,"Apples, 1 kilogram",v735181,3.18
8541,2007-05-01,Canada,"Bananas, 1 kilogram",v735182,1.25
8542,2007-05-01,Canada,"Grapefruits, 1 kilogram",v735183,2.21
8543,2007-05-01,Canada,"Oranges, 1 kilogram",v735184,2.87
8544,2007-05-01,Canada,"Apple juice, 1.36 litres",v735185,1.71
8545,2007-05-01,Canada,"Orange juice, 1 litre",v735186,3.75
8546,2007-05-01,Canada,"Carrots, 1 kilogram",v735189,2.03
8547,2007-05-01,Canada,"Celery, 1 kilogram",v735190,2.18
8548,2007-05-01,Canada,"Mushrooms, 1 kilogram",v735191,7.36
8549,2007-05-01,Canada,"Onions, 1 kilogram",v735192,2.32
8550,2007-05-01,Canada,"Potatoes, 4.54 kilograms",v735193,4.29
8551,2007-05-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.04
8552,2007-05-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.93
8553,2007-05-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.27
8554,2007-05-01,Canada,"Tomato juice, 1.36 litres",v735197,1.61
8555,2007-05-01,Canada,"Ketchup, 1 litre",v735199,2.58
8556,2007-05-01,Canada,"Sugar, white, 2 kilograms",v735200,2.33
8557,2007-05-01,Canada,"Coffee, roasted, 300 grams",v735201,3.68
8558,2007-05-01,Canada,"Coffee, instant, 200 grams",v735202,4.81
8559,2007-05-01,Canada,Tea (72 bags),v735203,3.68
8560,2007-05-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.41
8561,2007-05-01,Canada,"Soup, canned, 284 millilitres",v735205,0.87
8563,2007-05-01,Canada,"Peanut butter, 500 grams",v735207,2.61
8564,2007-05-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.22
8565,2007-05-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.44
8566,2007-05-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.5
8575,2007-06-01,Canada,"Round steak, 1 kilogram",v735165,12.25
8576,2007-06-01,Canada,"Sirloin steak, 1 kilogram",v735176,16.15
8577,2007-06-01,Canada,"Prime rib roast, 1 kilogram",v735187,21.06
8578,2007-06-01,Canada,"Blade roast, 1 kilogram",v735198,9.58
8579,2007-06-01,Canada,"Stewing beef, 1 kilogram",v735209,9.58
8580,2007-06-01,Canada,"Ground beef, 1 kilogram",v735220,5.98
8581,2007-06-01,Canada,"Pork chops, 1 kilogram",v735221,9.39
8582,2007-06-01,Canada,"Chicken, 1 kilogram",v735223,5.67
8583,2007-06-01,Canada,"Bacon, 500 grams",v735166,4.72
8584,2007-06-01,Canada,"Wieners, 450 grams",v735167,2.65
8585,2007-06-01,Canada,"Canned salmon, 213 grams",v735168,3.35
8586,2007-06-01,Canada,"Homogenized milk, 1 litre",v735169,1.97
8587,2007-06-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.88
8588,2007-06-01,Canada,"Butter, 454 grams",v735171,4.19
8589,2007-06-01,Canada,"Processed cheese slices, 250 grams",v735172,2.75
8590,2007-06-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.58
8591,2007-06-01,Canada,"Eggs, 1 dozen",v735174,2.47
8592,2007-06-01,Canada,"Bread, 675 grams",v735175,2.07
8593,2007-06-01,Canada,"Soda crackers, 450 grams",v735177,2.17
8594,2007-06-01,Canada,"Macaroni, 500 grams",v735178,1.0
8595,2007-06-01,Canada,"Flour, 2.5 kilograms",v735179,3.62
8596,2007-06-01,Canada,"Corn flakes, 675 grams",v735180,3.94
8597,2007-06-01,Canada,"Apples, 1 kilogram",v735181,3.22
8598,2007-06-01,Canada,"Bananas, 1 kilogram",v735182,1.24
8599,2007-06-01,Canada,"Grapefruits, 1 kilogram",v735183,2.48
8600,2007-06-01,Canada,"Oranges, 1 kilogram",v735184,3.04
8601,2007-06-01,Canada,"Apple juice, 1.36 litres",v735185,1.69
8602,2007-06-01,Canada,"Orange juice, 1 litre",v735186,3.69
8603,2007-06-01,Canada,"Carrots, 1 kilogram",v735189,2.07
8604,2007-06-01,Canada,"Celery, 1 kilogram",v735190,2.0
8605,2007-06-01,Canada,"Mushrooms, 1 kilogram",v735191,7.25
8606,2007-06-01,Canada,"Onions, 1 kilogram",v735192,2.1
8607,2007-06-01,Canada,"Potatoes, 4.54 kilograms",v735193,4.47
8608,2007-06-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.0
8609,2007-06-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.91
8610,2007-06-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.26
8611,2007-06-01,Canada,"Tomato juice, 1.36 litres",v735197,1.61
8612,2007-06-01,Canada,"Ketchup, 1 litre",v735199,2.62
8613,2007-06-01,Canada,"Sugar, white, 2 kilograms",v735200,2.33
8614,2007-06-01,Canada,"Coffee, roasted, 300 grams",v735201,3.7
8615,2007-06-01,Canada,"Coffee, instant, 200 grams",v735202,4.89
8616,2007-06-01,Canada,Tea (72 bags),v735203,3.67
8617,2007-06-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.44
8618,2007-06-01,Canada,"Soup, canned, 284 millilitres",v735205,0.91
8620,2007-06-01,Canada,"Peanut butter, 500 grams",v735207,2.59
8621,2007-06-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.23
8622,2007-06-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.42
8623,2007-06-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.44
8632,2007-07-01,Canada,"Round steak, 1 kilogram",v735165,11.92
8633,2007-07-01,Canada,"Sirloin steak, 1 kilogram",v735176,15.83
8634,2007-07-01,Canada,"Prime rib roast, 1 kilogram",v735187,21.65
8635,2007-07-01,Canada,"Blade roast, 1 kilogram",v735198,9.27
8636,2007-07-01,Canada,"Stewing beef, 1 kilogram",v735209,9.43
8637,2007-07-01,Canada,"Ground beef, 1 kilogram",v735220,5.92
8638,2007-07-01,Canada,"Pork chops, 1 kilogram",v735221,9.52
8639,2007-07-01,Canada,"Chicken, 1 kilogram",v735223,5.72
8640,2007-07-01,Canada,"Bacon, 500 grams",v735166,4.76
8641,2007-07-01,Canada,"Wieners, 450 grams",v735167,2.62
8642,2007-07-01,Canada,"Canned salmon, 213 grams",v735168,3.26
8643,2007-07-01,Canada,"Homogenized milk, 1 litre",v735169,1.96
8644,2007-07-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.87
8645,2007-07-01,Canada,"Butter, 454 grams",v735171,4.14
8646,2007-07-01,Canada,"Processed cheese slices, 250 grams",v735172,2.78
8647,2007-07-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.59
8648,2007-07-01,Canada,"Eggs, 1 dozen",v735174,2.48
8649,2007-07-01,Canada,"Bread, 675 grams",v735175,2.1
8650,2007-07-01,Canada,"Soda crackers, 450 grams",v735177,2.19
8651,2007-07-01,Canada,"Macaroni, 500 grams",v735178,1.04
8652,2007-07-01,Canada,"Flour, 2.5 kilograms",v735179,3.65
8653,2007-07-01,Canada,"Corn flakes, 675 grams",v735180,4.08
8654,2007-07-01,Canada,"Apples, 1 kilogram",v735181,3.17
8655,2007-07-01,Canada,"Bananas, 1 kilogram",v735182,1.25
8656,2007-07-01,Canada,"Grapefruits, 1 kilogram",v735183,2.75
8657,2007-07-01,Canada,"Oranges, 1 kilogram",v735184,3.07
8658,2007-07-01,Canada,"Apple juice, 1.36 litres",v735185,1.71
8659,2007-07-01,Canada,"Orange juice, 1 litre",v735186,3.72
8660,2007-07-01,Canada,"Carrots, 1 kilogram",v735189,2.04
8661,2007-07-01,Canada,"Celery, 1 kilogram",v735190,1.88
8662,2007-07-01,Canada,"Mushrooms, 1 kilogram",v735191,7.08
8663,2007-07-01,Canada,"Onions, 1 kilogram",v735192,2.22
8664,2007-07-01,Canada,"Potatoes, 4.54 kilograms",v735193,4.68
8665,2007-07-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.99
8666,2007-07-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.93
8667,2007-07-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.31
8668,2007-07-01,Canada,"Tomato juice, 1.36 litres",v735197,1.62
8669,2007-07-01,Canada,"Ketchup, 1 litre",v735199,2.58
8670,2007-07-01,Canada,"Sugar, white, 2 kilograms",v735200,2.35
8671,2007-07-01,Canada,"Coffee, roasted, 300 grams",v735201,3.71
8672,2007-07-01,Canada,"Coffee, instant, 200 grams",v735202,4.88
8673,2007-07-01,Canada,Tea (72 bags),v735203,3.7
8674,2007-07-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.4
8675,2007-07-01,Canada,"Soup, canned, 284 millilitres",v735205,0.9
8677,2007-07-01,Canada,"Peanut butter, 500 grams",v735207,2.6
8678,2007-07-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.23
8679,2007-07-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.4
8680,2007-07-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.42
8689,2007-08-01,Canada,"Round steak, 1 kilogram",v735165,12.0
8690,2007-08-01,Canada,"Sirloin steak, 1 kilogram",v735176,15.24
8691,2007-08-01,Canada,"Prime rib roast, 1 kilogram",v735187,20.85
8692,2007-08-01,Canada,"Blade roast, 1 kilogram",v735198,9.31
8693,2007-08-01,Canada,"Stewing beef, 1 kilogram",v735209,9.25
8694,2007-08-01,Canada,"Ground beef, 1 kilogram",v735220,5.87
8695,2007-08-01,Canada,"Pork chops, 1 kilogram",v735221,9.52
8696,2007-08-01,Canada,"Chicken, 1 kilogram",v735223,5.65
8697,2007-08-01,Canada,"Bacon, 500 grams",v735166,4.71
8698,2007-08-01,Canada,"Wieners, 450 grams",v735167,2.52
8699,2007-08-01,Canada,"Canned salmon, 213 grams",v735168,3.22
8700,2007-08-01,Canada,"Homogenized milk, 1 litre",v735169,1.97
8701,2007-08-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.88
8702,2007-08-01,Canada,"Butter, 454 grams",v735171,4.15
8703,2007-08-01,Canada,"Processed cheese slices, 250 grams",v735172,2.75
8704,2007-08-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.59
8705,2007-08-01,Canada,"Eggs, 1 dozen",v735174,2.46
8706,2007-08-01,Canada,"Bread, 675 grams",v735175,2.07
8707,2007-08-01,Canada,"Soda crackers, 450 grams",v735177,2.17
8708,2007-08-01,Canada,"Macaroni, 500 grams",v735178,1.04
8709,2007-08-01,Canada,"Flour, 2.5 kilograms",v735179,3.61
8710,2007-08-01,Canada,"Corn flakes, 675 grams",v735180,4.0
8711,2007-08-01,Canada,"Apples, 1 kilogram",v735181,3.23
8712,2007-08-01,Canada,"Bananas, 1 kilogram",v735182,1.24
8713,2007-08-01,Canada,"Grapefruits, 1 kilogram",v735183,2.77
8714,2007-08-01,Canada,"Oranges, 1 kilogram",v735184,3.03
8715,2007-08-01,Canada,"Apple juice, 1.36 litres",v735185,1.7
8716,2007-08-01,Canada,"Orange juice, 1 litre",v735186,3.64
8717,2007-08-01,Canada,"Carrots, 1 kilogram",v735189,1.69
8718,2007-08-01,Canada,"Celery, 1 kilogram",v735190,1.55
8719,2007-08-01,Canada,"Mushrooms, 1 kilogram",v735191,7.12
8720,2007-08-01,Canada,"Onions, 1 kilogram",v735192,1.95
8721,2007-08-01,Canada,"Potatoes, 4.54 kilograms",v735193,4.98
8722,2007-08-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.01
8723,2007-08-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.9
8724,2007-08-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.28
8725,2007-08-01,Canada,"Tomato juice, 1.36 litres",v735197,1.58
8726,2007-08-01,Canada,"Ketchup, 1 litre",v735199,2.54
8727,2007-08-01,Canada,"Sugar, white, 2 kilograms",v735200,2.36
8728,2007-08-01,Canada,"Coffee, roasted, 300 grams",v735201,3.71
8729,2007-08-01,Canada,"Coffee, instant, 200 grams",v735202,4.91
8730,2007-08-01,Canada,Tea (72 bags),v735203,3.72
8731,2007-08-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.41
8732,2007-08-01,Canada,"Soup, canned, 284 millilitres",v735205,0.9
8734,2007-08-01,Canada,"Peanut butter, 500 grams",v735207,2.6
8735,2007-08-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.21
8736,2007-08-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.39
8737,2007-08-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.43
8746,2007-09-01,Canada,"Round steak, 1 kilogram",v735165,11.9
8747,2007-09-01,Canada,"Sirloin steak, 1 kilogram",v735176,15.31
8748,2007-09-01,Canada,"Prime rib roast, 1 kilogram",v735187,20.62
8749,2007-09-01,Canada,"Blade roast, 1 kilogram",v735198,9.05
8750,2007-09-01,Canada,"Stewing beef, 1 kilogram",v735209,9.12
8751,2007-09-01,Canada,"Ground beef, 1 kilogram",v735220,5.98
8752,2007-09-01,Canada,"Pork chops, 1 kilogram",v735221,9.49
8753,2007-09-01,Canada,"Chicken, 1 kilogram",v735223,5.65
8754,2007-09-01,Canada,"Bacon, 500 grams",v735166,4.7
8755,2007-09-01,Canada,"Wieners, 450 grams",v735167,2.7
8756,2007-09-01,Canada,"Canned salmon, 213 grams",v735168,3.18
8757,2007-09-01,Canada,"Homogenized milk, 1 litre",v735169,1.97
8758,2007-09-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.88
8759,2007-09-01,Canada,"Butter, 454 grams",v735171,4.12
8760,2007-09-01,Canada,"Processed cheese slices, 250 grams",v735172,2.79
8761,2007-09-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.59
8762,2007-09-01,Canada,"Eggs, 1 dozen",v735174,2.46
8763,2007-09-01,Canada,"Bread, 675 grams",v735175,2.06
8764,2007-09-01,Canada,"Soda crackers, 450 grams",v735177,2.1
8765,2007-09-01,Canada,"Macaroni, 500 grams",v735178,1.02
8766,2007-09-01,Canada,"Flour, 2.5 kilograms",v735179,3.54
8767,2007-09-01,Canada,"Corn flakes, 675 grams",v735180,3.85
8768,2007-09-01,Canada,"Apples, 1 kilogram",v735181,3.07
8769,2007-09-01,Canada,"Bananas, 1 kilogram",v735182,1.19
8770,2007-09-01,Canada,"Grapefruits, 1 kilogram",v735183,2.78
8771,2007-09-01,Canada,"Oranges, 1 kilogram",v735184,2.74
8772,2007-09-01,Canada,"Apple juice, 1.36 litres",v735185,1.69
8773,2007-09-01,Canada,"Orange juice, 1 litre",v735186,3.65
8774,2007-09-01,Canada,"Carrots, 1 kilogram",v735189,1.4
8775,2007-09-01,Canada,"Celery, 1 kilogram",v735190,1.38
8776,2007-09-01,Canada,"Mushrooms, 1 kilogram",v735191,7.05
8777,2007-09-01,Canada,"Onions, 1 kilogram",v735192,1.46
8778,2007-09-01,Canada,"Potatoes, 4.54 kilograms",v735193,4.3
8779,2007-09-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.02
8780,2007-09-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.9
8781,2007-09-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.29
8782,2007-09-01,Canada,"Tomato juice, 1.36 litres",v735197,1.59
8783,2007-09-01,Canada,"Ketchup, 1 litre",v735199,2.63
8784,2007-09-01,Canada,"Sugar, white, 2 kilograms",v735200,2.34
8785,2007-09-01,Canada,"Coffee, roasted, 300 grams",v735201,3.68
8786,2007-09-01,Canada,"Coffee, instant, 200 grams",v735202,4.8
8787,2007-09-01,Canada,Tea (72 bags),v735203,3.72
8788,2007-09-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.48
8789,2007-09-01,Canada,"Soup, canned, 284 millilitres",v735205,0.87
8791,2007-09-01,Canada,"Peanut butter, 500 grams",v735207,2.47
8792,2007-09-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.24
8793,2007-09-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.44
8794,2007-09-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.43
8803,2007-10-01,Canada,"Round steak, 1 kilogram",v735165,11.99
8804,2007-10-01,Canada,"Sirloin steak, 1 kilogram",v735176,15.22
8805,2007-10-01,Canada,"Prime rib roast, 1 kilogram",v735187,19.74
8806,2007-10-01,Canada,"Blade roast, 1 kilogram",v735198,9.09
8807,2007-10-01,Canada,"Stewing beef, 1 kilogram",v735209,9.3
8808,2007-10-01,Canada,"Ground beef, 1 kilogram",v735220,6.07
8809,2007-10-01,Canada,"Pork chops, 1 kilogram",v735221,9.36
8810,2007-10-01,Canada,"Chicken, 1 kilogram",v735223,5.7
8811,2007-10-01,Canada,"Bacon, 500 grams",v735166,4.58
8812,2007-10-01,Canada,"Wieners, 450 grams",v735167,2.65
8813,2007-10-01,Canada,"Canned salmon, 213 grams",v735168,3.3
8814,2007-10-01,Canada,"Homogenized milk, 1 litre",v735169,1.96
8815,2007-10-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.86
8816,2007-10-01,Canada,"Butter, 454 grams",v735171,4.12
8817,2007-10-01,Canada,"Processed cheese slices, 250 grams",v735172,2.79
8818,2007-10-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.54
8819,2007-10-01,Canada,"Eggs, 1 dozen",v735174,2.47
8820,2007-10-01,Canada,"Bread, 675 grams",v735175,2.07
8821,2007-10-01,Canada,"Soda crackers, 450 grams",v735177,2.08
8822,2007-10-01,Canada,"Macaroni, 500 grams",v735178,1.08
8823,2007-10-01,Canada,"Flour, 2.5 kilograms",v735179,3.42
8824,2007-10-01,Canada,"Corn flakes, 675 grams",v735180,3.85
8825,2007-10-01,Canada,"Apples, 1 kilogram",v735181,2.83
8826,2007-10-01,Canada,"Bananas, 1 kilogram",v735182,1.19
8827,2007-10-01,Canada,"Grapefruits, 1 kilogram",v735183,2.87
8828,2007-10-01,Canada,"Oranges, 1 kilogram",v735184,2.83
8829,2007-10-01,Canada,"Apple juice, 1.36 litres",v735185,1.75
8830,2007-10-01,Canada,"Orange juice, 1 litre",v735186,3.64
8831,2007-10-01,Canada,"Carrots, 1 kilogram",v735189,1.31
8832,2007-10-01,Canada,"Celery, 1 kilogram",v735190,1.48
8833,2007-10-01,Canada,"Mushrooms, 1 kilogram",v735191,7.02
8834,2007-10-01,Canada,"Onions, 1 kilogram",v735192,1.26
8835,2007-10-01,Canada,"Potatoes, 4.54 kilograms",v735193,4.04
8836,2007-10-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,1.99
8837,2007-10-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.89
8838,2007-10-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.29
8839,2007-10-01,Canada,"Tomato juice, 1.36 litres",v735197,1.54
8840,2007-10-01,Canada,"Ketchup, 1 litre",v735199,2.63
8841,2007-10-01,Canada,"Sugar, white, 2 kilograms",v735200,2.37
8842,2007-10-01,Canada,"Coffee, roasted, 300 grams",v735201,3.73
8843,2007-10-01,Canada,"Coffee, instant, 200 grams",v735202,4.74
8844,2007-10-01,Canada,Tea (72 bags),v735203,3.75
8845,2007-10-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.48
8846,2007-10-01,Canada,"Soup, canned, 284 millilitres",v735205,0.88
8848,2007-10-01,Canada,"Peanut butter, 500 grams",v735207,2.55
8849,2007-10-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.24
8850,2007-10-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.38
8851,2007-10-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.42
8860,2007-11-01,Canada,"Round steak, 1 kilogram",v735165,11.75
8861,2007-11-01,Canada,"Sirloin steak, 1 kilogram",v735176,14.61
8862,2007-11-01,Canada,"Prime rib roast, 1 kilogram",v735187,20.6
8863,2007-11-01,Canada,"Blade roast, 1 kilogram",v735198,8.7
8864,2007-11-01,Canada,"Stewing beef, 1 kilogram",v735209,9.06
8865,2007-11-01,Canada,"Ground beef, 1 kilogram",v735220,5.98
8866,2007-11-01,Canada,"Pork chops, 1 kilogram",v735221,9.16
8867,2007-11-01,Canada,"Chicken, 1 kilogram",v735223,5.72
8868,2007-11-01,Canada,"Bacon, 500 grams",v735166,4.59
8869,2007-11-01,Canada,"Wieners, 450 grams",v735167,2.69
8870,2007-11-01,Canada,"Canned salmon, 213 grams",v735168,3.22
8871,2007-11-01,Canada,"Homogenized milk, 1 litre",v735169,1.98
8872,2007-11-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.88
8873,2007-11-01,Canada,"Butter, 454 grams",v735171,4.1
8874,2007-11-01,Canada,"Processed cheese slices, 250 grams",v735172,2.75
8875,2007-11-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.55
8876,2007-11-01,Canada,"Eggs, 1 dozen",v735174,2.46
8877,2007-11-01,Canada,"Bread, 675 grams",v735175,2.16
8878,2007-11-01,Canada,"Soda crackers, 450 grams",v735177,2.12
8879,2007-11-01,Canada,"Macaroni, 500 grams",v735178,1.11
8880,2007-11-01,Canada,"Flour, 2.5 kilograms",v735179,3.48
8881,2007-11-01,Canada,"Corn flakes, 675 grams",v735180,3.86
8882,2007-11-01,Canada,"Apples, 1 kilogram",v735181,2.78
8883,2007-11-01,Canada,"Bananas, 1 kilogram",v735182,1.17
8884,2007-11-01,Canada,"Grapefruits, 1 kilogram",v735183,2.46
8885,2007-11-01,Canada,"Oranges, 1 kilogram",v735184,2.6
8886,2007-11-01,Canada,"Apple juice, 1.36 litres",v735185,1.73
8887,2007-11-01,Canada,"Orange juice, 1 litre",v735186,3.62
8888,2007-11-01,Canada,"Carrots, 1 kilogram",v735189,1.18
8889,2007-11-01,Canada,"Celery, 1 kilogram",v735190,1.68
8890,2007-11-01,Canada,"Mushrooms, 1 kilogram",v735191,6.68
8891,2007-11-01,Canada,"Onions, 1 kilogram",v735192,1.12
8892,2007-11-01,Canada,"Potatoes, 4.54 kilograms",v735193,3.64
8893,2007-11-01,Canada,"French fried potatoes, frozen, 1 kilogram",v735194,2.01
8894,2007-11-01,Canada,"Baked beans, canned, 398 millilitres",v735195,0.9
8895,2007-11-01,Canada,"Tomatoes, canned, 796 millilitres",v735196,1.27
8896,2007-11-01,Canada,"Tomato juice, 1.36 litres",v735197,1.54
8897,2007-11-01,Canada,"Ketchup, 1 litre",v735199,2.63
8898,2007-11-01,Canada,"Sugar, white, 2 kilograms",v735200,2.34
8899,2007-11-01,Canada,"Coffee, roasted, 300 grams",v735201,3.66
8900,2007-11-01,Canada,"Coffee, instant, 200 grams",v735202,4.81
8901,2007-11-01,Canada,Tea (72 bags),v735203,3.75
8902,2007-11-01,Canada,"Cooking or salad oil, 1 litre",v735204,3.48
8903,2007-11-01,Canada,"Soup, canned, 284 millilitres",v735205,0.9
8905,2007-11-01,Canada,"Peanut butter, 500 grams",v735207,2.52
8906,2007-11-01,Canada,"Fruit flavoured crystals, 2.25 litres",v735208,1.24
8907,2007-11-01,Canada,"Soft drinks, cola type, 2 litres",v735210,1.39
8908,2007-11-01,Canada,"Soft drinks, lemon-lime type, 2 litres",v735211,1.45
8917,2007-12-01,Canada,"Round steak, 1 kilogram",v735165,11.61
8918,2007-12-01,Canada,"Sirloin steak, 1 kilogram",v735176,15.15
8919,2007-12-01,Canada,"Prime rib roast, 1 kilogram",v735187,21.06
8920,2007-12-01,Canada,"Blade roast, 1 kilogram",v735198,8.68
8921,2007-12-01,Canada,"Stewing beef, 1 kilogram",v735209,9.01
8922,2007-12-01,Canada,"Ground beef, 1 kilogram",v735220,6.06
8923,2007-12-01,Canada,"Pork chops, 1 kilogram",v735221,8.94
8924,2007-12-01,Canada,"Chicken, 1 kilogram",v735223,5.76
8925,2007-12-01,Canada,"Bacon, 500 grams",v735166,4.48
8926,2007-12-01,Canada,"Wieners, 450 grams",v735167,2.77
8927,2007-12-01,Canada,"Canned salmon, 213 grams",v735168,3.16
8928,2007-12-01,Canada,"Homogenized milk, 1 litre",v735169,1.97
8929,2007-12-01,Canada,"Partly skimmed milk, 1 litre",v735170,1.88
8930,2007-12-01,Canada,"Butter, 454 grams",v735171,4.09
8931,2007-12-01,Canada,"Processed cheese slices, 250 grams",v735172,2.76
8932,2007-12-01,Canada,"Evaporated milk, 385 millilitres",v735173,1.53
8933,2007-12-01,Canada,"Eggs, 1 dozen",v735174,2.47
8934,2007-12-01,Canada,"Bread, 675 grams",v735175,2.18
8935,2007-12-01,Canada,"Soda crackers, 450 grams",v735177,2.04
8936,2007-12-01,Canada,"Macaroni, 500 grams",v735178,1.18
8937,2007-12-01,Canada,"Flour, 2.5 kilograms",v735179,3.48
8938,2007-12-01,Canada,"Corn flakes, 675 grams",v735180,3.9
8939,2007-12-01,Canada,"Apples, 1 kilogram",v735181,2.75
8940,2007-12-01,Canada,"Bananas, 1 kilogram",v735182,1.17
